Status,ACCURACY,RUNTIME,recent_samples_size,n_reference_samples,recent_samples_proportion,threshold
Completed,0.4,16,2238,2663,0.999,0.187
Completed,0.36,11,129,5000,0.172,0.001
Completed,0.6,73,4467,1983,0.018,0.726
Completed,0.32,11,1,1194,0.972,0.632
Completed,0.6,194,4546,101,0.976,0.795
Completed,0.32,160,1,5000,0.001,0.999
Completed,0.62,159,5000,338,0.999,0.784
Completed,0.32,10,1210,1595,0.999,0.999
Completed,0.55,47,3321,1791,0.999,0.631
Completed,0.52,39,1593,2842,0.999,0.207
Completed,0.32,10,4124,1252,0.999,0.999
Completed,0.32,9,668,1962,0.999,0.999
Completed,0.58,73,1595,1482,0.999,0.529
Completed,0.32,8,1379,4312,0.999,0.999
Completed,0.52,48,5000,2620,0.999,0.684
Completed,0.5,30,4145,5000,0.001,0.193
Completed,0.54,47,1553,2503,0.999,0.03
Completed,0.61,208,1544,431,0.999,0.579
Completed,0.49,31,4309,5000,0.001,0.038
Completed,0.53,33,3341,3151,0.001,0.001
Completed,0.47,27,2827,3052,0.001,0.001
Completed,0.46,24,1482,5000,0.999,0.001
Completed,0.32,11,1524,5000,0.999,0.999
Completed,0.32,10,1190,2755,0.999,0.999
Completed,0.55,126,956,52,0.999,0.79
Completed,0.61,89,3323,839,0.999,0.613
Completed,0.32,11,1249,874,0.999,0.999
Completed,0.61,568,1531,125,0.999,0.001
Completed,0.42,16,586,5000,0.999,0.158
Completed,0.61,552,1709,173,0.999,0.084
Completed,0.44,21,1066,5000,0.999,0.001
Completed,0.52,36,1642,3481,0.999,0.285
Completed,0.58,1147,584,19,0.999,0.214
Completed,0.61,245,1128,314,0.316,0.07
Completed,0.61,151,1108,441,0.745,0.001
Completed,0.61,251,3916,298,0.423,0.655
Completed,0.61,254,1124,211,0.03,0.104
Completed,0.61,425,3957,303,0.285,0.001
Completed,0.62,183,1012,266,0.108,0.001
Completed,0.62,119,1130,513,0.999,0.001
Completed,0.61,274,4350,366,0.526,0.001
Completed,0.62,245,1056,343,0.385,0.001
Completed,0.61,366,4150,280,0.153,0.127
Completed,0.62,141,1164,423,0.737,0.15
Completed,0.61,109,837,391,0.582,0.001
Completed,0.44,63,4599,3705,0.001,0.517
Completed,0.5,39,4841,3682,0.001,0.18
Completed,0.63,215,1127,269,0.174,0.157
Completed,0.61,193,4040,504,0.999,0.001
Completed,0.5,38,4158,3709,0.001,0.001
Completed,0.62,259,4192,353,0.403,0.11
Completed,0.6,88,1140,831,0.999,0.135
Completed,0.62,126,1446,584,0.154,0.659
Completed,0.59,69,1132,1078,0.479,0.001
Completed,0.6,128,4253,1200,0.719,0.618
Completed,0.59,62,1143,1186,0.997,0.142
Completed,0.55,55,4681,2680,0.372,0.629
Completed,0.61,107,3907,977,0.999,0.109
Completed,0.53,45,3686,2674,0.699,0.015
Completed,0.56,54,3998,2662,0.001,0.048
Completed,0.51,40,4026,3543,0.453,0.121
Completed,0.59,72,3819,1738,0.22,0.146
Completed,0.59,62,1212,1291,0.303,0.001
Completed,0.61,139,4616,1038,0.811,0.001
Completed,0.6,76,3893,1749,0.33,0.456
Completed,0.56,60,4349,2493,0.475,0.684
Completed,0.59,78,4168,1878,0.414,0.625
Completed,0.51,48,3927,3372,0.606,0.174
Completed,0.57,67,4333,2257,0.618,0.738
Completed,0.53,36,962,528,0.245,0.937
Completed,0.61,111,1139,572,0.148,0.39
Completed,0.55,48,1163,1811,0.496,0.349
Completed,0.55,49,3673,2518,0.503,0.001
Completed,0.57,58,3819,2229,0.33,0.706
Completed,0.61,138,1280,517,0.599,0.277
Completed,0.57,63,1144,358,0.712,0.892
Completed,0.51,33,4392,4042,0.558,0.699
Completed,0.32,17,1300,3025,0.604,0.886
Completed,0.44,33,671,265,0.783,0.946
Completed,0.44,47,1188,4143,0.001,0.888
Completed,0.44,26,1285,4482,0.001,0.268
Completed,0.48,52,4491,4475,0.001,0.677
Completed,0.32,9,1278,4109,0.585,0.875
Completed,0.6,86,1551,620,0.607,0.86
Completed,0.48,33,4397,4604,0.001,0.345
Completed,0.45,35,1313,4303,0.001,0.048
Completed,0.32,9,1358,3280,0.939,0.902
Completed,0.58,62,1293,1392,0.733,0.267
Completed,0.5,50,5000,4029,0.602,0.388
Completed,0.53,38,4016,4220,0.568,0.386
Completed,0.48,31,842,480,0.659,0.941
Completed,0.47,25,1595,4795,0.674,0.001
Completed,0.57,59,3442,2047,0.001,0.34
Completed,0.54,52,5000,3039,0.999,0.001
Completed,0.61,113,1825,769,0.999,0.741
Completed,0.49,35,4196,3713,0.999,0.614
Completed,0.44,27,1191,3934,0.763,0.001
Completed,0.52,38,4203,3287,0.718,0.659
Completed,0.47,24,4367,5000,0.583,0.666
Completed,0.5,38,1105,2347,0.743,0.274
Completed,0.58,64,1544,1080,0.268,0.861
Completed,0.43,26,1343,5000,0.726,0.209
Completed,0.47,47,1802,3779,0.218,0.001
Completed,0.31,16,627,81,0.999,0.999
Completed,0.32,254,1424,3662,0.001,0.999
Completed,0.55,49,4186,2615,0.999,0.356
Completed,0.58,111,5000,1737,0.999,0.001
Completed,0.52,41,5000,3637,0.999,0.001
Completed,0.58,75,5000,2173,0.001,0.001
Completed,0.55,54,1045,1450,0.999,0.001
Completed,0.58,87,4199,1633,0.999,0.355
Completed,0.53,40,1124,2184,0.381,0.001
Completed,0.32,11,1993,3353,0.387,0.999
Completed,0.32,12,2049,1921,0.259,0.999
Completed,0.57,52,4120,1485,0.167,0.916
Completed,0.56,57,1254,1758,0.573,0.001
Completed,0.5,33,4397,4607,0.511,0.333
Completed,0.44,22,706,3418,0.001,0.123
Completed,0.32,10,3885,4248,0.323,0.999
Completed,0.51,36,1510,3144,0.647,0.001
Completed,0.49,38,5000,4620,0.001,0.001
Completed,0.36,13,2445,2536,0.684,0.882
Completed,0.54,48,4884,3112,0.381,0.001
Completed,0.55,51,3671,2536,0.001,0.418
Completed,0.61,104,3953,773,0.283,0.835
Completed,0.55,47,5000,2854,0.547,0.268
Completed,0.49,29,853,2540,0.304,0.381
Completed,0.46,32,4335,3195,0.296,0.851
Completed,0.44,22,1054,4114,0.999,0.127
Completed,0.5,42,4547,3708,0.379,0.427
Completed,0.48,30,5000,5000,0.999,0.391
Completed,0.44,26,1103,4536,0.999,0.262
Completed,0.41,14,4767,4610,0.705,0.755
Completed,0.55,45,1334,2255,0.001,0.685
Completed,0.49,24,1142,3561,0.642,0.488
Completed,0.42,25,771,4680,0.29,0.05
Completed,0.53,36,1071,2057,0.999,0.227
Completed,0.5,37,4181,5000,0.001,0.569
Completed,0.45,22,935,4419,0.401,0.527
Completed,0.53,39,1075,2228,0.143,0.255
Completed,0.48,29,1140,3133,0.681,0.391
Completed,0.29,12,4923,3485,0.999,0.815
Completed,0.51,34,4158,4061,0.279,0.678
Completed,0.42,20,955,1889,0.616,0.945
Completed,0.42,21,794,2304,0.455,0.919
Completed,0.41,17,678,4867,0.429,0.58
Completed,0.32,8,1,4561,0.693,0.807
Completed,0.49,39,1426,3353,0.259,0.001
Completed,0.52,49,4377,2844,0.76,0.68
Completed,0.48,23,796,3349,0.999,0.001
Completed,0.55,42,1035,1750,0.054,0.59
Completed,0.32,8,668,3743,0.693,0.999
Completed,0.33,15,739,3031,0.263,0.946
Completed,0.49,26,1093,3597,0.706,0.001
Completed,0.51,45,1099,2544,0.001,0.001
Completed,0.54,46,5000,3366,0.001,0.001
Completed,0.43,21,1009,3837,0.999,0.329
Completed,0.55,47,5000,2731,0.999,0.104
Completed,0.42,31,1072,3876,0.001,0.3
Completed,0.46,31,1082,3359,0.265,0.378
Completed,0.46,22,1045,3995,0.001,0.001
Completed,0.31,15,3095,3370,0.29,0.981
Completed,0.4,15,2407,4324,0.124,0.714
Completed,0.39,23,2072,275,0.506,0.904
Completed,0.36,17,256,4565,0.369,0.384
Completed,0.39,13,1299,3515,0.887,0.799
Completed,0.32,8,836,3922,0.845,0.948
Completed,0.33,13,47,2288,0.727,0.85
Completed,0.4,17,2235,3337,0.701,0.452
Completed,0.32,10,4395,4686,0.656,0.915
Completed,0.34,14,84,3091,0.947,0.652
Completed,0.32,11,3162,804,0.995,0.999
Completed,0.37,18,2682,2906,0.612,0.83
Completed,0.33,12,2110,4474,0.788,0.598
Completed,0.32,9,182,3564,0.586,0.991
Completed,0.4,22,1896,4009,0.677,0.764
Completed,0.39,20,452,4877,0.923,0.092
Completed,0.32,12,2309,4786,0.483,0.922
Completed,0.37,17,2014,750,0.897,0.739
Completed,0.31,13,2,3788,0.23,0.222
Completed,0.32,11,3336,4579,0.823,0.857
Completed,0.32,38,905,44,0.201,0.999
Completed,0.6,110,1430,986,0.999,0.716
Completed,0.62,166,1363,285,0.415,0.771
Completed,0.49,46,5000,4161,0.001,0.192
Completed,0.61,139,1390,501,0.715,0.717
Completed,0.47,35,1379,3763,0.394,0.233
Completed,0.57,70,4499,2085,0.644,0.783
Completed,0.42,23,2623,3494,0.051,0.379
Completed,0.61,107,752,488,0.799,0.577
Completed,0.44,22,535,2650,0.603,0.653
Completed,0.61,130,3664,894,0.353,0.329
Completed,0.32,8,4289,4804,0.946,0.985
Completed,0.47,22,2408,1875,0.198,0.061
Completed,0.55,40,1979,3227,0.916,0.31
Completed,0.61,199,3858,298,0.168,0.735
Completed,0.48,27,3235,4208,0.51,0.079
Completed,0.34,14,104,2451,0.26,0.902
Completed,0.46,23,1105,4417,0.079,0.827
Completed,0.55,56,2975,1411,0.828,0.129
Completed,0.55,50,4851,2821,0.485,0.534
Completed,0.6,111,1731,1142,0.735,0.483
Completed,0.47,27,1670,3002,0.141,0.953
Completed,0.61,122,4800,1009,0.89,0.029
Completed,0.45,22,2923,4609,0.298,0.685
Completed,0.57,57,1044,1288,0.547,0.361
Completed,0.36,12,170,4351,0.854,0.409
Completed,0.54,43,3291,2279,0.105,0.607
Completed,0.52,46,3914,3379,0.697,0.203
Completed,0.45,26,2045,136,0.448,0.753
Completed,0.36,15,2318,4927,0.665,0.504
Completed,0.59,89,4189,1684,0.416,0.453
Completed,0.36,16,3564,2784,0.759,0.857
Completed,0.56,48,445,712,0.01,0.159
Completed,0.44,22,848,3657,0.332,0.111
Completed,0.5,35,2728,335,0.581,0.934
Completed,0.51,36,4604,3935,0.238,0.278
Completed,0.55,52,1475,1942,0.987,0.703
Completed,0.48,26,1490,3580,0.524,0.773
Completed,0.61,182,4629,573,0.274,0.215
Completed,0.4,20,2753,3849,0.929,0.62
Completed,0.51,33,863,2170,0.181,0.429
Completed,0.36,14,352,4694,0.471,0.349
Completed,0.57,62,3461,1765,0.721,0.665
Completed,0.57,69,4086,2540,0.066,0.009
Completed,0.35,18,2225,784,0.814,0.941
Completed,0.33,15,2187,4117,0.033,0.692
Completed,0.57,76,4046,2361,0.782,0.259
Completed,0.36,18,3423,3136,0.377,0.915
Completed,0.62,114,312,208,0.627,0.1
Completed,0.47,34,980,2925,0.964,0.179
Completed,0.53,37,2869,1247,0.215,0.869
Completed,0.5,32,4746,4522,0.62,0.464
Completed,0.59,86,1606,1516,0.37,0.523
Completed,0.47,35,1872,4655,0.777,0.041
Completed,0.55,55,4983,1334,0.028,0.973
Completed,0.49,35,3106,3049,0.682,0.317
Completed,0.6,75,1246,1055,0.433,0.633
Completed,0.31,12,41,3308,0.22,0.59
Completed,0.59,775,3182,65,0.969,0.398
Completed,0.49,24,3805,4280,0.315,0.803
Completed,0.57,58,1916,2208,0.564,0.245
Completed,0.42,20,2422,2732,0.284,0.494
Completed,0.62,154,4313,661,0.534,0.553
Completed,0.48,35,3689,4875,0.128,0.148
Completed,0.48,25,549,1632,0.876,0.838
Completed,0.32,9,660,4001,0.711,0.883
Completed,0.48,29,2521,2008,0.462,0.068
Completed,0.43,17,4397,3723,0.867,0.724
Completed,0.61,168,1287,401,0.119,0.291
Completed,0.51,47,1314,2527,0.84,0.558
Completed,0.61,163,4453,846,0.091,0.491
Completed,0.32,11,2577,4749,0.746,0.834
Completed,0.51,35,687,1740,0.496,0.151
Completed,0.42,20,606,3874,0.163,0.073
Completed,0.48,32,3715,2115,0.911,0.88
Completed,0.51,51,4340,3518,0.257,0.286
Completed,0.58,63,2479,587,0.507,0.727
Completed,0.32,10,1894,4470,0.35,0.976
Completed,0.6,80,3753,1539,0.599,0.036
Completed,0.49,37,3130,2941,0.193,0.63
Completed,0.36,17,19,1183,0.942,0.322
Completed,0.48,34,1195,3201,0.655,0.402
Completed,0.62,234,3084,192,0.406,0.585
Completed,0.5,35,4961,4094,0.811,0.243
Completed,0.56,56,1821,2414,0.063,0.808
Completed,0.48,27,1579,4225,0.593,0.256
Completed,0.59,56,4690,2234,0.343,0.696
Completed,0.47,23,2813,3322,0.999,0.103
Completed,0.35,14,256,3111,0.412,0.866
Completed,0.61,93,3396,1042,0.662,0.183
Completed,0.49,36,4020,4630,0.006,0.526
Completed,0.42,18,2130,1389,0.755,0.459
Completed,0.38,13,2247,3707,0.101,0.211
Completed,0.61,137,4137,466,0.849,0.776
Completed,0.48,34,3513,4053,0.444,0.434
Completed,0.44,23,374,1985,0.694,0.617
Completed,0.4,16,914,4899,0.902,0.66
Completed,0.53,44,2775,1580,0.154,0.352
Completed,0.37,17,4651,2667,0.558,0.946
Completed,0.61,139,1541,677,0.309,0.006
Completed,0.48,27,1438,4819,0.211,0.44
Completed,0.58,71,4558,1811,0.959,0.514
Completed,0.46,26,2682,2598,0.367,0.172
Completed,0.53,46,811,917,0.617,0.846
Completed,0.32,9,398,3471,0.794,0.921
Completed,0.61,161,3527,540,0.046,0.122
Completed,0.48,26,4152,3827,0.638,0.716
Completed,0.42,19,2272,2069,0.388,0.267
Completed,0.34,14,2076,2876,0.732,0.019
Completed,0.47,35,3956,1116,0.482,0.966
Completed,0.45,27,3332,4404,0.826,0.372
Completed,0.45,22,202,1473,0.078,0.672
Completed,0.43,27,1085,4146,0.271,0.597
Completed,0.5,32,2955,2464,0.52,0.421
Completed,0.54,48,4832,3252,0.177,0.764
Completed,0.62,357,1711,243,0.925,0.19
Completed,0.5,36,1767,3431,0.458,0.746
Completed,0.61,693,4898,113,0.707,0.297
Completed,0.37,20,3021,4335,0.114,0.891
Completed,0.51,40,1142,2344,0.863,0.092
Completed,0.35,12,151,4544,0.545,0.14
Completed,0.57,54,3272,1303,0.296,0.814
Completed,0.53,48,3895,3025,0.889,0.472
Completed,0.4,17,2025,957,0.14,0.546
Completed,0.32,9,2376,3949,0.981,0.796
Completed,0.6,68,4247,1879,0.233,0.223
Completed,0.5,31,3623,3602,0.575,0.565
Completed,0.61,96,503,361,0.326,0.389
Completed,0.46,25,711,2758,0.024,0.342
Completed,0.58,52,2591,767,0.772,0.642
Completed,0.49,32,4467,4989,0.43,0.049
Completed,0.32,11,1338,1670,0.679,0.996
Completed,0.52,37,1367,3149,0.001,0.085
Completed,0.59,77,4477,220,0.75,0.899
Completed,0.42,18,2602,4130,0.407,0.306
Completed,0.48,27,741,2373,0.656,0.738
Completed,0.41,16,474,4496,0.994,0.538
Completed,0.6,70,3613,1489,0.245,0.48
Completed,0.49,31,4237,2899,0.588,0.822
Completed,0.49,32,2347,1220,0.339,0.132
Completed,0.54,45,1996,3841,0.556,0.382
Completed,0.57,59,3885,2163,0.306,0.573
Completed,0.5,28,3262,3572,0.9,0.231
Completed,0.48,24,122,566,0.151,0.788
Completed,0.32,11,1171,2572,0.441,0.988
Completed,0.59,78,3030,816,0.691,0.056
Completed,0.51,38,4907,4725,0.098,0.65
Completed,0.58,76,1796,1797,0.846,0.334
Completed,0.42,20,1682,4849,0.254,0.854
Completed,0.59,80,4822,1605,0.504,0.164
Completed,0.48,32,2945,2706,0.16,0.506
Completed,0.6,110,1056,634,0.908,0.447
Completed,0.34,14,232,3735,0.743,0.276
Completed,0.61,123,3343,413,0.493,0.708
Completed,0.47,39,3966,4013,0.837,0.115
Completed,0.32,18,2106,2020,0.089,0.929
Completed,0.41,17,2300,3081,0.807,0.68
Completed,0.6,113,4161,1088,0.058,0.364
Completed,0.32,8,3537,4687,0.65,0.958
Completed,0.5,32,427,1366,0.401,0.026
Completed,0.45,19,782,4273,0.188,0.199
Completed,0.47,26,2672,2201,0.937,0.756
Completed,0.52,44,4548,3301,0.345,0.414
Completed,0.61,401,1409,58,0.594,0.605
Completed,0.32,8,1550,4195,0.886,0.917
Completed,0.58,62,4680,2439,0.137,0.095
Completed,0.43,25,2804,3214,0.542,0.688
Completed,0.63,187,923,286,0.293,0.263
Completed,0.42,19,364,2847,0.111,0.468
Completed,0.6,81,3484,1169,0.86,0.518
Completed,0.51,41,4108,4444,0.455,0.176
Completed,0.39,18,2237,1438,0.704,0.874
Completed,0.35,13,2121,3502,0.425,0.624
Completed,0.62,243,3990,495,0.674,0.425
Completed,0.45,32,3367,3770,0.019,0.767
Completed,0.43,19,246,2092,0.767,0.218
Completed,0.44,24,963,4772,0.57,0.015
Completed,0.43,27,2843,1843,0.321,0.938
Completed,0.55,59,4720,2619,0.977,0.345
Completed,0.61,105,1589,862,0.228,0.668
Completed,0.53,47,1811,2810,0.633,0.144
Completed,0.61,129,4932,739,0.383,0.842
Completed,0.43,22,3055,4954,0.789,0.5
Completed,0.57,55,1186,1711,0.041,0.55
Completed,0.31,11,29,3923,0.362,0.718
Completed,0.53,44,3159,1930,0.612,0.293
Completed,0.47,28,3782,3644,0.206,0.887
Completed,0.62,397,1903,323,0.954,0.064
Completed,0.42,19,2489,4577,0.174,0.315
Completed,0.6,107,4369,1255,0.922,0.638
Completed,0.54,40,3745,2971,0.268,0.045
Completed,0.37,22,616,977,0.517,0.969
Completed,0.36,13,677,3386,0.823,0.8
Completed,0.62,228,2548,143,0.075,0.25
Completed,0.48,36,4423,4358,0.729,0.592
Completed,0.55,43,1304,2286,0.48,0.393
Completed,0.43,24,1257,4392,0.702,0.626
Completed,0.6,98,4387,1461,0.453,0.325
Completed,0.32,9,2511,2863,0.859,0.981
Completed,0.55,47,630,1105,0.11,0.034
Completed,0.42,21,579,3279,0.303,0.237
Completed,0.61,142,3698,270,0.552,0.81
Completed,0.47,43,4323,4172,0.146,0.406
Completed,0.43,21,2452,2492,0.895,0.581
Completed,0.55,48,1945,2605,0.241,0.831
Completed,0.61,107,3814,924,0.99,0.157
Completed,0.48,22,3191,4827,0.335,0.561
Completed,0.37,15,70,1818,0.584,0.487
Completed,0.45,38,1217,3796,0.762,0.283
Completed,0.53,44,3097,2037,0.013,0.731
Completed,0.52,51,4974,3440,0.668,0.075
Completed,0.6,100,1843,509,0.418,0.874
Completed,0.51,38,1636,3629,0.949,0.436
Completed,0.62,263,4756,388,0.201,0.611
Completed,0.4,26,2879,3975,0.606,0.207
Completed,0.51,44,1010,1907,0.356,0.78
Completed,0.31,17,283,4977,0.054,0.949
Completed,0.57,62,3413,1658,0.802,0.002
Completed,0.56,53,4036,2745,0.397,0.658
Completed,0.49,25,2157,755,0.647,0.357
Completed,0.35,14,2196,4303,0.49,0.107
Completed,0.52,31,4076,2312,0.74,0.906
Completed,0.51,37,3452,3400,0.084,0.251
Completed,0.56,82,323,81,0.833,0.699
Completed,0.48,27,892,3033,0.515,0.531
Completed,0.59,62,2762,964,0.265,0.457
Completed,0.32,9,4638,4552,0.921,0.861
Completed,0.6,83,1519,1311,0.172,0.187
Completed,0.52,40,1465,2954,0.318,0.369
Completed,0.61,99,4575,1194,0.567,0.677
Completed,0.4,22,2699,4482,0.223,0.021
Completed,0.42,18,838,1551,0.972,0.96
Completed,0.35,13,454,4068,0.685,0.761
Completed,0.55,52,3593,2386,0.436,0.196
Completed,0.53,46,4217,3174,0.779,0.6
Completed,0.62,113,2327,165,0.031,0.417
Completed,0.33,13,2055,4741,0.872,0.167
Completed,0.59,62,3944,1732,0.123,0.849
Completed,0.52,42,3321,2520,0.715,0.445
Completed,0.48,27,180,839,0.466,0.511
Completed,0.43,26,1034,3549,0.133,0.711
Completed,0.61,87,2894,618,0.882,0.271
Completed,0.32,15,4771,3906,0.289,0.927
Completed,0.55,62,1659,2147,0.539,0.12
Completed,0.49,34,1740,4027,0.071,0.57
Completed,0.59,75,4880,1957,0.819,0.387
Completed,0.42,18,3003,3680,0.476,0.791
Completed,0.62,141,1115,439,0.726,0.226
Completed,0.37,14,95,2680,0.934,0.053
Completed,0.4,26,3206,688,0.186,0.992
Completed,0.49,31,3829,4911,0.529,0.337
Completed,0.59,75,1969,1592,0.279,0.645
Completed,0.32,9,2398,3353,0.623,0.894
Completed,0.59,1412,4259,34,0.373,0.087
Completed,0.39,15,3635,4257,0.966,0.743
Completed,0.44,24,525,2266,0.218,0.303
Completed,0.42,20,763,4622,0.38,0.475
Completed,0.53,36,2653,1382,0.63,0.541
Completed,0.55,46,4528,3104,0.036,0.137
Completed,0.58,66,1390,1035,0.785,0.819
Completed,0.5,38,1406,3095,0.57,0.414
Completed,0.61,126,4517,1024,0.32,0.598
Completed,0.41,20,2640,4614,0.975,0.193
Completed,0.53,45,780,1370,0.227,0.759
Completed,0.32,10,512,4248,0.435,0.963
Completed,0.57,55,3653,2255,0.685,0.023
Completed,0.56,49,4276,3345,0.03,0.679
Completed,0.6,864,2387,24,0.778,0.371
Completed,0.5,32,1956,4922,0.124,0.121
Completed,0.45,30,3847,1600,0.872,0.928
Completed,0.5,40,3222,2691,0.468,0.272
Completed,0.46,22,83,697,0.717,0.713
Completed,0.45,29,1131,3691,0.879,0.51
Completed,0.61,130,2992,447,0.13,0.443
Completed,0.41,16,4868,4038,0.535,0.848
Completed,0.58,62,1758,1966,0.286,0.166
Completed,0.48,29,1643,3895,0.817,0.647
Completed,0.59,65,4782,2138,0.068,0.339
Completed,0.32,9,2907,3538,0.722,0.995
Completed,0.61,99,1016,610,0.473,0.055
Completed,0.41,16,193,2508,0.186,0.223
Completed,0.58,80,3303,830,0.935,0.789
Completed,0.51,33,3927,4730,0.281,0.384
Completed,0.38,16,2066,1724,0.53,0.567
Completed,0.39,17,2341,3183,0.373,0.818
Completed,0.61,580,4200,176,0.623,0.135
Completed,0.49,37,3577,4076,0.217,0.54
Completed,0.45,24,466,2397,0.965,0.474
Completed,0.43,23,821,4491,0.632,0.304
Completed,0.53,35,2711,1562,0.382,0.745
Completed,0.53,47,4588,2962,0.788,0.089
Completed,0.59,59,1447,1205,0.04,0.896
Completed,0.49,29,1511,4563,0.45,0.579
Completed,0.6,92,4641,1319,0.7,0.404
Completed,0.49,26,2765,3044,0.107,0.808
Completed,0.59,71,885,972,0.855,0.236
Completed,0.39,18,324,3411,0.553,0.035
Completed,0.47,39,3445,89,0.303,0.983
Completed,0.48,41,4068,4314,0.896,0.327
Completed,0.4,17,2199,2321,0.148,0.627
Completed,0.32,9,2159,2737,0.989,0.877
Completed,0.61,173,4030,744,0.241,0.078
Completed,0.46,21,3406,4968,0.583,0.734
Completed,0.45,26,286,1647,0.333,0.286
Completed,0.44,27,1002,3967,0.016,0.485
Completed,0.5,39,2882,1896,0.764,0.559
Completed,0.5,49,4758,3620,0.422,0.154
Completed,0.6,103,1629,377,0.672,0.829
Completed,0.52,44,1851,3448,0.203,0.359
Completed,0.61,170,4970,520,0.952,0.659
Completed,0.47,25,3095,3805,0.36,0.003
Completed,0.4,20,1224,2048,0.609,0.95
Completed,0.31,10,69,4836,0.802,0.778
Completed,0.57,47,3198,1829,0.053,0.205
Completed,0.54,54,3822,2614,0.645,0.61
Completed,0.61,151,1942,935,0.396,0.434
Completed,0.4,16,2450,4161,0.74,0.184
Completed,0.54,46,4329,2483,0.491,0.859
Completed,0.53,47,3706,3268,0.834,0.454
Completed,0.61,139,576,262,0.085,0.529
Completed,0.46,24,639,2852,0.263,0.702
Completed,0.54,39,2508,1096,0.512,0.253
Completed,0.41,23,4385,4381,0.169,0.909
Completed,0.57,60,1264,1452,0.918,0.11
Completed,0.4,22,1296,4367,0.134,0.872
Completed,0.57,71,4427,2297,0.882,0.174
Completed,0.41,21,2550,3395,0.29,0.516
Completed,0.62,241,671,154,0.54,0.465
Completed,0.44,23,617,2979,0.861,0.266
Completed,0.6,106,3738,988,0.113,0.691
Completed,0.49,36,4361,4586,0.705,0.097
Completed,0.43,26,2491,1266,0.455,0.92
Completed,0.49,42,1905,3633,0.673,0.67
Completed,0.61,295,3776,315,0.423,0.346
Completed,0.32,9,3152,3912,0.767,0.94
Completed,0.34,16,32,1921,0.019,0.016
Completed,0.47,24,1178,4943,0.324,0.216
Completed,0.53,46,3058,1702,0.574,0.766
Completed,0.56,54,4934,2799,0.23,0.424
Completed,0.61,125,1804,730,0.979,0.622
Completed,0.55,48,1597,2630,0.387,0.067
Completed,0.58,86,4716,870,0.636,0.89
Completed,0.43,25,2841,4783,0.043,0.296
Completed,0.52,40,970,1852,0.792,0.721
Completed,0.38,15,245,3781,0.61,0.548
Completed,0.54,49,3374,2100,0.361,0.497
Completed,0.32,9,3998,3513,0.954,0.839
