Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,n_windows,disjoint_training_windows
Completed,0.71,2,5000,4479,5000,True
Completed,0.67,7,2029,2329,515,False
Completed,0.72,6,1606,1693,1,False
Completed,0.71,2,1,2616,3733,True
Completed,0.71,2,5000,551,4187,True
Completed,0.71,2,1,3106,2132,True
Completed,0.65,50,1,2330,1275,False
Completed,0.71,2,1,1728,972,True
Completed,0.71,8,5000,2780,388,False
Completed,0.71,2,2854,499,1379,True
Completed,0.71,2,3324,2867,5000,True
Completed,0.69,4,2620,3176,181,False
Completed,0.71,2,5000,636,1943,True
Completed,0.64,5,1,2082,412,False
Completed,0.71,2,5000,768,1244,True
Completed,0.71,2,3626,365,482,True
Completed,0.71,4,5000,1,2236,False
Completed,0.68,3,1,2819,199,False
Completed,0.71,2,1858,2669,3420,True
Completed,0.68,3,1,5000,263,False
Completed,0.71,4,2812,1,2738,True
Completed,0.71,2,5000,3615,4536,True
Completed,0.71,2,211,1495,5000,True
Completed,0.71,4,5000,1,2843,False
Completed,0.71,2,3279,877,4879,True
Completed,0.71,2,2230,5000,5000,True
Completed,0.65,5,1,5000,544,False
Completed,0.71,2,1,3831,4652,True
Completed,0.71,2,1,2681,3361,True
Completed,0.71,4,2165,1,583,True
Completed,0.71,2,5000,1831,876,True
Completed,0.71,2,1,4516,3193,True
Completed,0.71,2,2214,508,1754,True
Completed,0.71,4,3463,1,2210,False
Completed,0.71,2,3139,1005,996,True
Completed,0.7,4,669,2778,176,False
Completed,0.71,2,1,1775,1615,True
Completed,0.71,2,5000,499,4739,True
Completed,0.71,2,4419,1821,2154,True
Completed,0.71,2,1,5000,2090,True
Completed,0.71,2,5000,3373,3946,True
Completed,0.71,2,3840,5000,122,True
Completed,0.71,2,3208,4043,4627,True
Completed,0.71,2,1910,1646,2593,True
Completed,0.71,2,2649,2091,4169,True
Completed,0.71,2,3113,4414,1065,True
Completed,0.71,2,1,1006,1574,True
Completed,0.71,2,1,3052,2852,True
Completed,0.71,2,2535,1595,4248,True
Completed,0.71,2,3274,838,3908,True
Completed,0.71,2,5000,2063,1398,True
Completed,0.71,2,1,3285,5000,True
Completed,0.71,2,2165,3803,2836,True
Completed,0.71,2,1,3883,1703,True
Completed,0.71,2,3786,4462,3717,True
Completed,0.71,4,2398,1,3070,False
Completed,0.71,2,2540,3709,1881,True
Completed,0.71,2,3827,5000,4227,True
Completed,0.71,2,3166,2262,1746,True
Completed,0.71,2,1,909,4175,True
Completed,0.71,4,2129,1,2301,False
Completed,0.71,2,2704,3388,3049,True
Completed,0.71,2,1,3542,1,True
Completed,0.71,2,5000,941,5000,True
Completed,0.71,2,118,977,2764,True
Completed,0.71,2,1,4294,2106,True
Completed,0.71,2,1132,3123,2507,True
Completed,0.71,2,1922,3196,4786,True
Completed,0.71,2,669,1492,2827,True
Completed,0.71,2,1,3259,321,True
Completed,0.71,2,1,2745,319,True
Completed,0.71,2,1358,3303,712,True
Completed,0.71,2,1532,628,3974,True
Completed,0.71,2,1975,3442,1573,True
Completed,0.71,2,3032,1190,2173,True
Completed,0.71,4,5000,1,261,False
Completed,0.72,4,5000,4610,1,False
Completed,0.71,2,5000,3714,5000,True
Completed,0.71,2,5000,399,3731,True
Completed,0.71,2,5000,4584,3442,True
Completed,0.71,2,1,406,348,True
Completed,0.73,35,5000,444,1,True
Completed,0.71,2,5000,3412,697,True
Completed,0.71,2,5000,2621,3655,True
Completed,0.71,4,3616,3492,1,False
Completed,0.72,3,5000,4537,1,True
Completed,0.71,2,1,497,2087,True
Completed,0.71,2,1,431,3029,True
Completed,0.71,2,1766,403,288,True
Completed,0.71,2,3846,2995,1575,True
Completed,0.71,2,5000,2385,3378,True
Completed,0.71,2,1930,1501,3620,True
Completed,0.71,2,1,4716,1044,True
Completed,0.71,2,5000,282,5000,True
Completed,0.71,2,1,4544,390,True
Completed,0.69,2,1,4290,1,True
Completed,0.71,2,2123,2585,5000,True
Completed,0.71,2,1,1661,529,True
Completed,0.66,3,2635,3717,1,False
Completed,0.73,15,779,367,1,True
Completed,0.71,2,5000,4692,2366,True
Completed,0.71,2,5000,406,2185,True
Completed,0.71,1,1,420,1,False
Completed,0.71,1,1,407,1,True
Completed,0.71,2,5000,2321,4060,True
Completed,0.71,2,5000,4693,564,True
Completed,0.71,2,2274,2160,437,True
Completed,0.71,2,2979,2438,547,True
Completed,0.71,4,5000,1,912,True
Completed,0.71,2,5000,2282,2486,True
Completed,0.71,2,1042,1831,160,True
Completed,0.65,7,5000,5000,431,False
Completed,0.71,2,1,1604,360,True
Completed,0.71,4,3025,1,4618,False
Completed,0.71,2,4503,3313,4773,True
Completed,0.71,2,3576,5000,630,True
Completed,0.71,2,2319,786,4597,True
Completed,0.71,2,1824,237,4457,True
Completed,0.71,2,3308,4532,1381,True
Completed,0.71,2,2734,5000,1516,True
Completed,0.7,2,2810,5000,1,True
Completed,0.71,2,5000,5000,1029,True
Completed,0.69,5,2779,5000,434,False
Completed,0.68,3,3376,5000,1,False
Completed,0.71,5,3486,1,701,False
Completed,0.71,2,2511,1425,1109,True
Completed,0.71,2,513,4549,1533,True
Completed,0.71,2,5000,2283,711,True
Completed,0.71,2,1841,422,5000,True
Completed,0.71,2,1,2059,309,True
Completed,0.71,2,5000,2636,5000,True
Completed,0.71,5,5000,2967,1,False
Completed,0.71,2,1,1942,3710,True
Completed,0.71,2,2449,4639,2315,True
Completed,0.71,2,1,173,3262,True
Completed,0.71,2,5000,1194,2810,True
Completed,0.71,4,2013,1,5000,False
Completed,0.71,4,2052,1,3880,True
Completed,0.71,2,2749,2868,3795,True
Completed,0.71,2,5000,1269,4501,True
Completed,0.71,2,5000,3436,2731,True
Completed,0.71,2,2585,2863,170,True
Completed,0.71,2,4658,3502,1911,True
Completed,0.71,2,3568,3998,545,True
Completed,0.71,2,2718,3170,1154,True
Completed,0.71,2,5000,2607,153,True
Completed,0.7,3,1564,4710,1,True
Completed,0.71,2,1714,4533,3795,True
Completed,0.71,2,1855,888,1396,True
Completed,0.71,4,5000,1,4789,False
Completed,0.71,2,4180,2058,869,True
Completed,0.71,2,2927,2456,971,True
Completed,0.71,2,1,5000,264,True
Completed,0.71,2,4985,2617,2688,True
Completed,0.71,4,1767,1,4530,True
Completed,0.71,2,2083,3017,4552,True
Completed,0.71,2,1350,2641,280,True
Completed,0.71,4,1,1,3584,False
Completed,0.71,4,5000,1,5000,False
Completed,0.7,3,5000,5000,1,True
Completed,0.71,2,5000,5000,5000,True
Completed,0.71,4,1,1,1,True
Completed,0.71,4,1,1,5000,False
Completed,0.71,2,1,5000,3064,True
Completed,0.71,4,1,1,5000,True
Completed,0.71,4,5000,1,3290,True
Completed,0.71,2,5000,3323,5000,True
Completed,0.71,4,5000,1,4053,False
Completed,0.71,2,1,5000,1,True
Completed,0.71,2,1,5000,5000,True
Completed,0.71,4,1,1,3129,False
Completed,0.71,2,5000,2778,801,True
Completed,0.71,2,1,3426,1519,True
Completed,0.71,4,5000,1,1,True
Completed,0.71,4,1803,1,4149,False
Completed,0.71,4,1,1,3693,True
Completed,0.71,4,1,1,4038,False
Completed,0.71,4,3202,1,5000,False
Completed,0.71,4,5000,1,5000,True
Completed,0.71,2,5000,5000,1473,True
Completed,0.71,4,1,1,2977,True
Completed,0.71,2,5000,5000,2973,True
Completed,0.71,2,1,2193,2393,True
Completed,0.71,2,5000,5000,3707,True
Completed,0.71,2,1,2036,5000,True
Completed,0.71,2,1,4484,3699,True
Completed,0.71,4,1,1,641,True
Completed,0.71,2,1,1282,618,True
Completed,0.71,2,5000,1364,1079,True
Completed,0.71,2,2496,2067,5000,True
Completed,0.71,41,4473,3326,1325,False
Completed,0.71,2,1565,1884,4917,True
Completed,0.72,3,50,4188,229,False
Completed,0.71,2,3586,553,3512,True
Completed,0.71,2,2511,4938,4191,True
Completed,0.71,32,1047,1075,2167,False
Completed,0.71,2,2013,2519,3105,True
Completed,0.73,13,4103,1463,754,False
Completed,0.71,81,3936,3769,2640,False
Completed,0.71,2,2434,211,1236,True
Completed,0.62,70,900,3688,4051,False
Completed,0.71,2,3029,2322,2329,True
Completed,0.71,2,3360,2940,361,True
Completed,0.71,63,491,1804,3323,False
Completed,0.71,2,1475,4578,1759,True
Completed,0.71,26,4973,634,4422,False
Completed,0.71,2,4772,4530,1056,True
Completed,0.71,27,1277,895,2782,False
Completed,0.71,2,387,3043,2470,True
Completed,0.71,44,3259,1600,3869,False
Completed,0.71,77,2848,3466,3190,False
Completed,0.71,2,721,2410,532,True
Completed,0.65,90,2311,4011,4594,False
Completed,0.71,2,3816,147,1627,True
Completed,0.71,2,4235,2760,4746,True
Completed,0.67,25,2146,1395,1458,False
Completed,0.71,2,1237,4716,3644,True
Completed,0.69,5,2703,1158,57,False
Completed,0.69,69,3698,4294,2024,False
Completed,0.71,2,164,351,4371,True
Completed,0.71,9,1774,3281,935,False
Completed,0.71,2,4685,2146,2964,True
Completed,0.71,2,4544,4082,3938,True
Completed,0.71,18,1831,524,2226,False
Completed,0.71,2,296,3377,2538,True
Completed,0.7,29,3637,2011,1125,False
Completed,0.66,66,2757,2626,1813,False
Completed,0.71,2,1098,1490,4466,True
Completed,0.72,4,2083,4889,405,False
Completed,0.71,2,4370,946,3376,True
Completed,0.71,2,3832,3640,262,True
Completed,0.71,58,2211,2197,3536,False
Completed,0.71,2,697,3877,1350,True
Completed,0.71,10,2944,242,4952,False
Completed,0.65,94,3158,4625,2974,False
Completed,0.71,2,405,761,632,True
Completed,0.71,72,1370,2831,4068,False
Completed,0.71,2,4751,1774,2034,True
Completed,0.7,70,4882,3074,3678,False
Completed,0.71,2,1504,1708,82,True
Completed,0.71,97,595,4405,4770,False
Completed,0.71,2,3350,847,1492,True
Completed,0.71,2,3056,3981,803,True
Completed,0.71,6,811,37,2841,False
Completed,0.71,2,2421,3593,1903,True
Completed,0.71,62,4043,2457,4240,False
Completed,0.72,134,4169,4843,2359,False
Completed,0.71,2,1885,1209,3767,True
Completed,0.7,23,995,2731,953,False
Completed,0.71,2,2657,1289,2670,True
Completed,0.71,2,3456,3153,4647,True
Completed,0.67,46,117,2096,1671,False
Completed,0.71,2,1708,4322,3235,True
Completed,0.73,23,4424,458,586,False
Completed,0.71,2,4397,4879,3286,True
Completed,0.71,17,1641,1015,320,False
Completed,0.71,2,129,2615,4382,True
Completed,0.71,44,3507,1559,1723,False
Completed,0.66,25,2590,3425,1200,False
Completed,0.71,2,968,1983,2599,True
Completed,0.7,61,1935,4130,2287,False
Completed,0.71,2,4181,496,4013,True
Completed,0.71,2,4016,2880,2125,True
Completed,0.71,48,2354,1744,4154,False
Completed,0.71,2,822,4674,718,True
Completed,0.71,24,3106,731,3064,False
Completed,0.71,94,3283,3868,4875,False
Completed,0.71,2,567,310,1289,True
Completed,0.71,91,1555,3631,3475,False
Completed,0.71,2,4893,2265,186,True
Completed,0.71,126,4695,3524,4335,False
Completed,0.71,2,1354,2467,1984,True
Completed,0.71,98,466,3912,2922,False
Completed,0.71,2,3180,48,898,True
Completed,0.71,2,2928,4433,1420,True
Completed,0.71,24,641,798,4704,False
Completed,0.71,2,2234,3103,16,True
Completed,0.71,46,3893,1660,3607,False
Completed,0.66,15,4314,4352,491,False
Completed,0.71,2,2067,409,3155,True
Completed,0.67,64,1160,3182,1590,False
Completed,0.71,2,2780,2047,4552,True
Completed,0.71,2,3621,2664,2740,True
Completed,0.7,33,241,1298,1019,False
Completed,0.71,2,1853,4776,3833,True
Completed,0.71,35,4606,1218,2429,False
Completed,0.71,9,4624,2568,674,False
Completed,0.71,2,1751,1433,3010,True
Completed,0.69,55,220,4988,2072,False
Completed,0.71,2,3714,1045,4111,True
Completed,0.71,2,2680,4178,3578,True
Completed,0.73,12,1175,621,299,False
Completed,0.71,2,2163,3317,4987,True
Completed,0.68,51,4290,1952,1391,False
Completed,0.71,116,3754,4567,4503,False
Completed,0.71,2,2289,703,1854,True
Completed,0.71,98,776,2929,3418,False
Completed,0.71,2,2865,1873,442,True
Completed,0.71,2,3237,3736,2263,True
Completed,0.71,60,325,2294,3980,False
Completed,0.71,2,1294,3817,1165,True
Completed,0.71,9,4827,182,2574,False
Completed,0.71,2,4961,4041,1713,True
Completed,0.71,7,1425,97,4684,False
Completed,0.71,2,518,3496,622,True
Completed,0.71,53,3427,2360,3276,False
Completed,0.71,74,2979,2975,3808,False
Completed,0.71,2,888,1610,2394,True
Completed,0.72,69,2500,4462,2706,False
Completed,0.71,2,3964,904,995,True
Completed,0.71,2,4092,3212,2879,True
Completed,0.71,12,1962,2156,845,False
Completed,0.71,2,1075,4225,4281,True
Completed,0.71,13,2577,362,1939,False
Completed,0.69,4,3535,4744,118,False
Completed,0.71,2,38,1110,3719,True
Completed,0.7,27,1631,2789,1533,False
Completed,0.71,2,4501,1347,4807,True
Completed,0.65,5,4515,3892,25,False
Completed,0.71,2,1606,263,3617,True
Completed,0.71,36,13,3660,1431,False
Completed,0.71,2,3549,2214,4715,True
Completed,0.71,2,2552,2848,2893,True
Completed,0.69,10,1088,1797,869,False
Completed,0.71,2,1976,4648,4305,True
Completed,0.71,25,4067,779,1954,False
Completed,0.71,80,3978,3398,3862,False
Completed,0.71,2,2475,2027,2458,True
Completed,0.68,459,863,4098,2770,False
Completed,0.71,2,2992,545,1049,True
Completed,0.71,2,3401,4912,1581,True
Completed,0.71,28,532,964,4542,False
Completed,0.71,2,1439,2644,480,True
Completed,0.71,43,4936,1513,3144,False
Completed,0.71,2,4814,2713,2278,True
Completed,0.71,36,1319,1266,4004,False
Completed,0.71,2,351,4820,1190,True
Completed,0.71,33,3223,1190,2589,False
Completed,0.71,93,2889,4306,4410,False
Completed,0.71,2,762,437,1751,True
Completed,0.71,79,2274,3132,3315,False
Completed,0.71,2,3780,2080,349,True
Completed,0.71,2,4276,4381,3446,True
Completed,0.69,3,2188,829,158,False
Completed,0.71,2,1200,3055,4846,True
Completed,0.66,26,2666,1685,1260,False
Completed,0.69,10,3739,3572,727,False
Completed,0.71,2,205,2441,3073,True
Completed,0.7,85,1737,3965,2135,False
Completed,0.71,2,4648,17,4164,True
Completed,0.71,2,4581,3711,2716,True
Completed,0.7,37,1867,2341,1005,False
Completed,0.71,2,255,3787,3819,True
Completed,0.71,10,3596,234,2405,False
Completed,0.7,6,2794,4598,593,False
Completed,0.71,2,1135,651,3247,True
Completed,0.71,83,2042,2955,1683,False
Completed,0.71,2,4328,1825,4654,True
Completed,0.71,2,3868,4206,1562,True
Completed,0.71,19,2248,576,4836,False
Completed,0.71,2,655,3349,148,True
Completed,0.71,54,2902,1902,3749,False
Completed,0.71,64,3194,2535,4271,False
Completed,0.71,2,442,1483,1930,True
Completed,0.72,103,1329,4959,2868,False
Completed,0.71,2,4709,1090,834,True
Completed,0.68,45,4919,4695,4978,False
Completed,0.71,2,1541,1142,1382,True
Completed,0.69,72,553,2745,3568,False
Completed,0.71,2,3308,1374,289,True
Completed,0.71,2,3092,3258,2100,True
Completed,0.71,56,847,2127,4139,False
Completed,0.71,2,2379,4276,703,True
Completed,0.71,12,4002,328,3039,False
Completed,0.69,28,4205,3027,1137,False
Completed,0.71,2,1922,1580,2546,True
Completed,0.67,115,953,4509,2234,False
