Status,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,n_samples,feature_proportion,n_clusters,confidence
Completed,0.91,0,0.0,917,2160,0.6189931788524364,42,0.001
Completed,0.91,0,0.0,4603,553,0.999,46,0.25
Completed,0.91,0,0.0,2008,1141,0.025647193782838,50,0.001
Completed,0.91,0,0.0,3428,4455,0.9103786965085964,28,0.001
Completed,0.91,0,0.0,791,1568,0.999,5,0.25
Completed,0.91,0,0.0,2136,3097,0.0779648461299277,14,0.001
Completed,0.91,0,0.0,3398,3174,0.001,33,0.001
Completed,0.91,0,0.0,425,2430,0.1577255825427562,35,0.025
Completed,0.91,0,0.0,2266,2819,0.5763293020013667,22,0.001
Completed,0.91,0,0.0,4036,4203,0.9501322578872752,50,0.001
Completed,0.91,0,0.0,1504,1983,0.001,30,0.025
Completed,0.91,0,0.0,1194,2728,0.999,43,0.001
Completed,0.91,0,0.0,3372,3941,0.001,45,0.005
Completed,0.91,0,0.0,161,2908,0.001,18,0.025
Completed,0.91,0,0.0,659,4650,0.001,41,0.001
Completed,0.91,0,0.0,2436,2812,0.001,29,0.25
Completed,0.91,0,0.0,3551,3658,0.999,31,0.01
Completed,0.91,0,0.0,1917,4626,0.001,22,0.005
Completed,0.91,1,0.0,4275,246,0.001,39,0.01
Completed,0.91,0,0.0,4108,730,0.001,50,0.001
Completed,0.91,0,0.0,997,2849,0.999,24,0.1
Completed,0.91,0,0.0,354,4237,0.999,39,0.005
Completed,0.91,0,0.0,3712,4218,0.001,39,0.01
Completed,0.91,0,0.0,3095,5000,0.001,39,0.25
Completed,0.91,0,0.0,3915,350,0.963488666825792,43,0.001
Completed,0.91,0,0.0,868,3474,0.999,7,0.001
Completed,0.91,0,0.0,1,5000,0.001,2,0.001
Completed,0.91,0,0.0,2138,5000,0.001,1,0.001
Completed,0.91,0,0.0,251,4911,0.001,1,0.05
Completed,0.91,0,0.0,717,619,0.001,1,0.1
Completed,0.91,0,0.0,1,5000,0.001,1,0.25
Completed,0.91,0,0.0,3331,4804,0.001,1,0.025
Completed,0.91,0,0.0,1,5000,0.001,1,0.005
Completed,0.91,0,0.0,1,5000,0.001,1,0.025
Completed,0.91,0,0.0,1,5000,0.001,1,0.01
Completed,0.91,0,0.0,2897,5000,0.001,1,0.1
Completed,0.91,0,0.0,1,5000,0.001,1,0.001
Completed,0.91,0,0.0,4904,4599,0.001,5,0.025
Completed,0.91,0,0.0,1,5000,0.001,1,0.05
Completed,0.91,3,0.981273,483,130,0.001,1,0.1
Completed,0.91,0,0.0,1,5000,0.001,1,0.1
Completed,0.91,0,0.0,28,446,0.001,1,0.025
Completed,0.91,0,0.0,2601,649,0.999,26,0.025
Completed,0.91,0,0.0,3973,2641,0.001,1,0.005
Completed,0.91,2,0.853933,943,228,0.999,1,0.05
Completed,0.91,2,0.891386,3022,238,0.999,1,0.005
Completed,0.91,1,0.0,2531,545,0.001,50,0.05
Completed,0.91,0,0.0,2863,2263,0.001,1,0.001
Completed,0.91,0,0.0,667,5000,0.001,28,0.01
Completed,0.91,0,0.0,3084,1005,0.001,50,0.25
Completed,0.91,0,0.0,1753,426,0.001,16,0.05
Completed,0.91,0,0.0,862,625,0.001,50,0.001
Completed,0.91,0,0.0,1466,1233,0.001,35,0.05
Completed,0.91,0,0.0,3380,2117,0.999,19,0.001
Completed,0.91,0,0.0,4053,1468,0.001,50,0.01
Completed,0.91,0,0.0,54,5000,0.001,32,0.001
Completed,0.91,0,0.0,71,1838,0.001,5,0.01
Completed,0.91,0,0.0,1801,3550,0.999,26,0.05
Completed,0.91,0,0.0,4656,3439,0.999,27,0.01
Completed,0.91,1,0.0,4283,319,0.999,34,0.001
Completed,0.91,0,0.0,1089,3230,0.001,16,0.005
Completed,0.91,0,0.0,1,5000,0.001,37,0.1
Completed,0.91,0,0.0,1,5000,0.001,18,0.01
Completed,0.91,0,0.0,4932,3735,0.001,19,0.01
Completed,0.91,0,0.0,3460,2583,0.001,50,0.1
Completed,0.91,0,0.0,3519,5000,0.001,50,0.025
Completed,0.91,0,0.0,3218,5000,0.001,1,0.005
Completed,0.91,0,0.0,135,628,0.001,17,0.025
Completed,0.91,0,0.0,1,5000,0.001,19,0.005
Completed,0.91,0,0.0,4877,4792,0.001,20,0.025
Completed,0.91,0,0.0,75,5000,0.001,18,0.001
Completed,0.91,0,0.0,4789,1481,0.001,14,0.01
Completed,0.91,0,0.0,636,4475,0.001,13,0.025
Completed,0.91,0,0.0,812,4867,0.001,18,0.025
Completed,0.91,1,0.0,3033,318,0.001,11,0.025
Completed,0.91,2,0.818352,806,113,0.001,15,0.025
Completed,0.91,0,0.0,1604,5000,0.001,1,0.05
Completed,0.91,0,0.0,1712,4645,0.001,18,0.025
Completed,0.91,0,0.0,258,4803,0.001,15,0.025
Completed,0.91,1,0.7603,319,133,0.001,10,0.025
Completed,0.91,0,0.0,1506,4858,0.001,3,0.025
Completed,0.91,0,0.0,3058,2059,0.2276442541779499,42,0.005
Completed,0.91,0,0.0,4695,4504,0.001,8,0.1
Completed,0.91,0,0.0,1807,1813,0.001,16,0.025
Completed,0.91,0,0.0,3437,4811,0.001,15,0.025
Completed,0.91,0,0.0,309,4998,0.001,20,0.025
Completed,0.91,0,0.0,4076,5000,0.001,1,0.1
Completed,0.91,0,0.0,1375,663,0.3659253800041713,1,0.1
Completed,0.91,0,0.0,4384,3015,0.001,7,0.025
Completed,0.91,0,0.0,4518,3519,0.001,1,0.25
Completed,0.91,0,0.0,3957,891,0.001,14,0.025
Completed,0.91,0,0.0,185,524,0.001,16,0.025
Completed,0.91,0,0.0,4949,4821,0.001,15,0.025
Completed,0.91,0,0.0,4976,3025,0.001,20,0.025
Completed,0.91,0,0.0,151,2349,0.001,10,0.025
Completed,0.91,12,0.953184,4128,53,0.001,19,0.025
Completed,0.91,1,0.0,5000,294,0.001,1,0.001
Completed,0.91,0,0.0,3755,5000,0.001,1,0.01
Completed,0.91,2,0.838951,1286,224,0.001,17,0.01
Completed,0.91,0,0.0,3024,5000,0.001,1,0.05
Completed,0.91,0,0.0,3270,584,0.001,16,0.1
Completed,0.91,0,0.0,84,4921,0.999,1,0.25
Completed,0.91,0,0.0,3523,4987,0.001,17,0.001
Completed,0.91,0,0.0,57,1017,0.001,19,0.025
Completed,0.91,0,0.0,1524,5000,0.001,1,0.25
Completed,0.91,0,0.0,21,2022,0.001,17,0.025
Completed,0.91,0,0.0,4973,1891,0.001,18,0.025
Completed,0.91,0,0.0,4323,4652,0.001,18,0.05
Completed,0.91,0,0.0,4003,5000,0.001,1,0.25
Completed,0.91,0,0.0,3924,5000,0.001,1,0.05
Completed,0.91,0,0.0,3596,417,0.001,8,0.005
Completed,0.91,1,0.0,598,416,0.999,41,0.001
Completed,0.91,0,0.0,1633,5000,0.001,1,0.001
Completed,0.91,0,0.0,1,5000,0.001,20,0.05
Completed,0.91,0,0.0,83,4187,0.001,20,0.025
Completed,0.91,0,0.0,57,2754,0.001,17,0.025
Completed,0.91,1,0.0,2316,474,0.001,17,0.25
Completed,0.91,0,0.0,1,5000,0.0019708308075793,20,0.025
Completed,0.91,0,0.0,300,607,0.001,19,0.005
Completed,0.91,0,0.0,52,397,0.001,9,0.1
Completed,0.91,0,0.0,3732,3261,0.1860611702500999,28,0.1
Completed,0.91,0,0.0,1487,3477,0.245110189329323,7,0.005
Completed,0.91,0,0.0,2431,883,0.001,44,0.05
Completed,0.91,0,0.0,3433,2708,0.5379727097325452,50,0.1
Completed,0.91,0,0.0,4309,5000,0.001,1,0.005
Completed,0.91,0,0.0,1,5000,0.001,26,0.025
Completed,0.91,0,0.0,2261,5000,0.2009623602888209,24,0.025
Completed,0.91,0,0.0,3032,1362,0.999,25,0.05
Completed,0.91,0,0.0,531,2349,0.999,13,0.001
Completed,0.91,0,0.0,370,1350,0.001,20,0.01
Completed,0.91,0,0.0,2966,4413,0.001,42,0.25
Completed,0.91,0,0.0,3774,4853,0.001,22,0.01
Completed,0.91,0,0.0,4159,688,0.001,1,0.01
Completed,0.91,0,0.0,2707,5000,0.001,18,0.005
Completed,0.91,0,0.0,1,5000,0.001,4,0.001
Completed,0.91,0,0.0,1,731,0.001,23,0.005
Completed,0.91,0,0.0,2222,635,0.001,10,0.025
Completed,0.91,0,0.0,1131,1889,0.7826504319458195,49,0.001
Completed,0.91,0,0.0,1,5000,0.3268214139267152,21,0.001
Completed,0.91,0,0.0,1,5000,0.001,19,0.25
Completed,0.91,0,0.0,3464,5000,0.001,1,0.001
Completed,0.91,0,0.0,836,1314,0.999,43,0.01
Completed,0.91,0,0.0,3053,4588,0.001,16,0.001
Completed,0.91,0,0.0,653,1434,0.001,1,0.005
Completed,0.91,0,0.0,2784,4856,0.999,39,0.01
Completed,0.91,0,0.0,4842,2919,0.001,35,0.25
Completed,0.91,0,0.0,532,5000,0.001,1,0.001
Completed,0.91,0,0.0,550,1992,0.999,33,0.001
Completed,0.91,0,0.0,4550,1864,0.999,37,0.01
Completed,0.91,0,0.0,1373,2402,0.999,37,0.001
Completed,0.91,0,0.0,1763,887,0.999,50,0.005
Completed,0.91,0,0.0,1268,566,0.001,31,0.001
Completed,0.91,0,0.0,3026,4414,0.999,44,0.001
Completed,0.91,0,0.0,4471,1321,0.999,42,0.001
Completed,0.91,0,0.0,747,1427,0.999,6,0.001
Completed,0.91,0,0.0,1,5000,0.001,29,0.025
Completed,0.91,0,0.0,605,3302,0.001,18,0.05
Completed,0.91,0,0.0,1679,2516,0.001,9,0.1
Completed,0.91,0,0.0,559,1193,0.001,10,0.005
Completed,0.91,0,0.0,4770,4606,0.001,18,0.1
Completed,0.91,0,0.0,4496,4991,0.001,18,0.005
Completed,0.91,0,0.0,263,1262,0.001,13,0.05
Completed,0.91,0,0.0,868,2595,0.001,16,0.05
Completed,0.91,0,0.0,3737,2595,0.999,15,0.001
Completed,0.91,0,0.0,3980,3119,0.999,42,0.05
Completed,0.91,0,0.0,106,2133,0.999,8,0.001
Completed,0.91,0,0.0,1052,537,0.001,42,0.005
Completed,0.91,0,0.0,3754,1559,0.999,1,0.1
Completed,0.91,0,0.0,3985,1564,0.001,50,0.1
Completed,0.91,0,0.0,945,4014,0.2423869707445897,25,0.05
Completed,0.91,0,0.0,840,765,0.999,37,0.1
Completed,0.91,0,0.0,4539,3341,0.999,1,0.005
Completed,0.91,0,0.0,2585,3994,0.999,30,0.001
Completed,0.91,0,0.0,3962,2417,0.028072625071366,23,0.05
Completed,0.91,0,0.0,1642,1338,0.001,4,0.001
Completed,0.91,1,0.668539,705,175,0.001,12,0.05
Completed,0.91,0,0.0,4620,3503,0.001,32,0.25
Completed,0.91,0,0.0,46,2592,0.999,50,0.1
Completed,0.91,0,0.0,2544,4170,0.999,12,0.025
Completed,0.91,0,0.0,205,1242,0.001,10,0.005
Completed,0.91,0,0.0,2497,1183,0.001,50,0.005
Completed,0.91,0,0.0,4341,3321,0.001,40,0.25
Completed,0.91,0,0.0,2038,2019,0.001,13,0.05
Completed,0.91,0,0.0,3964,1775,0.001,6,0.001
Completed,0.91,0,0.0,3328,2579,0.999,39,0.1
Completed,0.91,0,0.0,1,4772,0.001,18,0.001
Completed,0.91,0,0.0,792,1621,0.999,30,0.1
Completed,0.91,0,0.0,4963,4574,0.001,13,0.1
Completed,0.91,1,0.0,5000,483,0.001,44,0.005
Completed,0.91,0,0.0,910,2977,0.999,34,0.05
Completed,0.91,0,0.0,2912,2076,0.001,50,0.01
Completed,0.91,0,0.0,3289,2538,0.001,28,0.1
Completed,0.91,0,0.0,3285,2936,0.999,35,0.001
Completed,0.91,0,0.0,4766,1067,0.999,22,0.25
Completed,0.91,0,0.0,357,1914,0.999,17,0.001
Completed,0.91,0,0.0,1,3920,0.001,14,0.001
Completed,0.91,0,0.0,1066,3921,0.999,14,0.005
Completed,0.91,0,0.0,746,1708,0.4573056286456728,50,0.025
Completed,0.91,0,0.0,3005,3492,0.001,17,0.01
Completed,0.91,0,0.0,97,2665,0.001,14,0.01
Completed,0.91,0,0.0,1152,2056,0.001,8,0.1
Completed,0.91,0,0.0,4538,1816,0.001,3,0.01
Completed,0.91,0,0.0,1841,3287,0.001,10,0.25
Completed,0.91,0,0.0,4711,4323,0.001,23,0.005
Completed,0.91,0,0.0,1,4099,0.0734449822400176,13,0.025
Completed,0.91,0,0.0,372,1862,0.001,17,0.005
Completed,0.91,0,0.0,4943,3119,0.001,7,0.1
Completed,0.91,0,0.0,3539,763,0.999,29,0.25
Completed,0.91,1,0.0,1744,184,0.001,23,0.001
Completed,0.91,0,0.0,4514,4640,0.999,29,0.001
Completed,0.91,0,0.0,1,3317,0.001,15,0.001
Completed,0.91,0,0.0,5000,637,0.7538482195091332,1,0.001
Completed,0.91,0,0.0,4086,4233,0.958258887404792,38,0.005
Completed,0.91,1,0.0,5000,363,0.999,1,0.001
Completed,0.91,0,0.0,146,4129,0.1457147047767811,16,0.001
Completed,0.91,0,0.0,4526,3196,0.001,9,0.05
Completed,0.91,0,0.0,927,3275,0.7035201792934183,50,0.005
Completed,0.91,0,0.0,4859,4546,0.999,46,0.005
Completed,0.91,0,0.0,1149,1551,0.001,34,0.01
Completed,0.91,1,0.0,1,173,0.001,15,0.001
Completed,0.91,1,0.0,2869,330,0.3540841384375866,50,0.001
Completed,0.91,0,0.0,367,2242,0.001,8,0.05
Completed,0.91,0,0.0,4962,1785,0.001,6,0.01
Completed,0.91,0,0.0,3395,4842,0.0099987487768954,20,0.001
Completed,0.91,0,0.0,2973,1620,0.001,1,0.25
Completed,0.91,0,0.0,55,3245,0.001,8,0.001
Completed,0.91,0,0.0,4180,906,0.001,14,0.01
Completed,0.91,0,0.0,875,4084,0.1465186437087534,20,0.005
Completed,0.91,0,0.0,94,3577,0.0232777385111243,19,0.1
Completed,0.91,0,0.0,1276,2806,0.0299948202029271,12,0.01
Completed,0.91,0,0.0,579,641,0.001,6,0.005
Completed,0.91,0,0.0,279,4611,0.3359248083038842,19,0.005
Completed,0.91,0,0.0,431,1077,0.001,9,0.1
Completed,0.91,0,0.0,4930,3803,0.096681056966562,11,0.01
Completed,0.91,0,0.0,4075,4796,0.009785618276395,21,0.1
Completed,0.91,0,0.0,4384,4771,0.5396463161899256,50,0.05
Completed,0.91,0,0.0,4010,1408,0.999,50,0.001
Completed,0.91,0,0.0,362,1243,0.6652381455374503,33,0.1
Completed,0.91,0,0.0,174,4346,0.001,13,0.05
Completed,0.91,0,0.0,4734,3045,0.5426684242819018,50,0.05
Completed,0.91,0,0.0,101,1390,0.001,1,0.005
Completed,0.91,1,0.0,4737,413,0.001,1,0.01
Completed,0.91,1,0.0,392,319,0.999,23,0.001
Completed,0.91,0,0.0,3716,2269,0.999,27,0.025
Completed,0.91,0,0.0,1,3331,0.001,1,0.025
Completed,0.91,0,0.0,4380,3755,0.001,1,0.005
Completed,0.91,1,0.0,338,348,0.001,1,0.025
Completed,0.91,0,0.0,4336,3597,0.001,1,0.025
Completed,0.91,0,0.0,4198,2926,0.999,1,0.025
Completed,0.91,0,0.0,2032,1276,0.999,50,0.01
Completed,0.91,0,0.0,5000,617,0.999,38,0.1
Completed,0.91,0,0.0,203,4805,0.999,50,0.01
Completed,0.91,0,0.0,1,543,0.7667116392731638,29,0.001
Completed,0.91,1,0.0,218,319,0.999,37,0.001
Completed,0.91,0,0.0,3651,4031,0.001,21,0.001
Completed,0.91,1,0.0,452,525,0.999,34,0.01
Completed,0.91,1,0.0,2393,413,0.001,1,0.005
Completed,0.91,0,0.0,2738,1598,0.999,29,0.25
Completed,0.91,1,0.0,2288,384,0.999,50,0.001
Completed,0.91,0,0.0,6,827,0.999,6,0.001
Completed,0.91,1,0.822097,2446,194,0.001,1,0.001
Completed,0.91,1,0.0,156,515,0.001,9,0.1
Completed,0.91,0,0.0,723,1975,0.4492354658176942,31,0.05
Completed,0.91,1,0.0,2178,263,0.001,20,0.001
Completed,0.91,0,0.0,4706,915,0.999,50,0.05
Completed,0.91,0,0.0,2943,587,0.999,50,0.001
Completed,0.91,0,0.0,1023,4149,0.001,1,0.001
Completed,0.91,0,0.0,1053,5000,0.001,1,0.1
Completed,0.91,0,0.0,4178,4721,0.001,1,0.01
Completed,0.91,0,0.0,4733,5000,0.001,1,0.1
Completed,0.91,0,0.0,4530,5000,0.001,1,0.005
Completed,0.91,0,0.0,2689,729,0.999,1,0.001
Completed,0.91,0,0.0,5000,4772,0.999,50,0.001
Completed,0.91,0,0.0,1858,5000,0.001,1,0.005
Completed,0.91,0,0.0,607,1651,0.094729494193063,28,0.001
Completed,0.91,0,0.0,1,540,0.999,40,0.001
Completed,0.91,0,0.0,2578,5000,0.001,1,0.001
Completed,0.91,0,0.0,4647,5000,0.001,1,0.25
Completed,0.91,0,0.0,4132,5000,0.001,1,0.05
Completed,0.91,0,0.0,78,379,0.001,50,0.05
Completed,0.91,0,0.0,4134,641,0.999,15,0.01
Completed,0.91,1,0.001873,1,225,0.999,26,0.05
Completed,0.91,0,0.0,2262,5000,0.001,1,0.025
Completed,0.91,0,0.0,5000,5000,0.001,1,0.25
Completed,0.91,0,0.0,4473,5000,0.001,1,0.025
Completed,0.91,0,0.0,4503,769,0.4103577992577349,6,0.01
Completed,0.91,0,0.0,448,5000,0.001,1,0.005
Completed,0.91,0,0.0,4545,5000,0.001,1,0.01
Completed,0.91,0,0.0,4773,5000,0.001,1,0.025
Completed,0.91,0,0.0,1462,846,0.001,21,0.01
Completed,0.91,1,0.0,1629,438,0.001,50,0.05
Completed,0.91,0,0.0,1,4117,0.001,1,0.001
Completed,0.91,0,0.0,1,982,0.001,50,0.25
Completed,0.91,0,0.0,1954,3399,0.4787626384253156,25,0.005
Completed,0.91,0,0.0,564,3781,0.001,28,0.25
Completed,0.91,0,0.0,5000,378,0.999,13,0.01
Completed,0.91,0,0.0,1857,4699,0.2688699964529552,1,0.1
Completed,0.91,0,0.0,4068,3371,0.001,1,0.05
Completed,0.91,0,0.0,4494,5000,0.001,1,0.01
Completed,0.91,0,0.0,1,3892,0.001,1,0.005
Completed,0.91,0,0.0,1655,2532,0.001,1,0.1
Completed,0.91,1,0.001873,1,253,0.001,50,0.05
Completed,0.91,0,0.0,1658,1026,0.9168241564329708,13,0.001
Completed,0.91,0,0.0,2228,3391,0.001,25,0.001
Completed,0.91,0,0.0,4099,4829,0.999,50,0.05
Completed,0.91,0,0.0,4851,5000,0.001,1,0.05
Completed,0.91,0,0.0,4818,2753,0.999,33,0.005
Completed,0.91,0,0.0,2207,5000,0.001,1,0.01
Completed,0.91,0,0.0,3191,1860,0.001,29,0.01
Completed,0.91,0,0.0,118,3651,0.001,27,0.05
Completed,0.91,0,0.0,4374,4157,0.001,50,0.005
Completed,0.91,0,0.0,3245,4635,0.999,1,0.005
Completed,0.91,0,0.0,2118,625,0.795236415101529,22,0.05
Completed,0.91,0,0.0,1,4780,0.001,1,0.1
Completed,0.91,0,0.0,3308,4034,0.999,1,0.1
Completed,0.91,0,0.0,3284,1725,0.001,1,0.05
Completed,0.91,0,0.0,4977,4042,0.001,1,0.005
Completed,0.91,0,0.0,1392,1674,0.999,1,0.25
Completed,0.91,0,0.0,1,4135,0.001,1,0.05
Completed,0.91,0,0.0,2169,3093,0.6906860023619809,29,0.25
Completed,0.91,0,0.0,3259,1303,0.999,17,0.001
Completed,0.91,0,0.0,956,3075,0.001,1,0.005
Completed,0.91,0,0.0,47,1243,0.001,1,0.01
Completed,0.91,1,0.0,1,445,0.001,18,0.001
Completed,0.91,0,0.0,385,4927,0.001,1,0.025
Completed,0.91,0,0.0,532,3192,0.001,16,0.001
Completed,0.91,0,0.0,1,4350,0.001,1,0.025
Completed,0.91,0,0.0,4174,3827,0.001,1,0.01
Completed,0.91,0,0.0,4489,3536,0.001,50,0.25
Completed,0.91,0,0.0,2146,2736,0.999,3,0.001
Completed,0.91,0,0.0,3108,1604,0.001,14,0.001
Completed,0.91,0,0.0,2770,3102,0.067001562593041,41,0.001
Completed,0.91,0,0.0,3037,710,0.999,50,0.25
Completed,0.91,0,0.0,1,2561,0.999,50,0.001
Completed,0.91,0,0.0,4958,4930,0.001,50,0.1
Completed,0.91,0,0.0,4936,3508,0.001,1,0.001
Completed,0.91,0,0.0,228,840,0.999,10,0.1
Completed,0.91,0,0.0,781,4544,0.1287968374092784,1,0.025
Completed,0.91,0,0.0,4705,846,0.999,38,0.001
Completed,0.91,0,0.0,246,1774,0.001,32,0.05
Completed,0.91,0,0.0,3955,2774,0.999,10,0.25
Completed,0.91,0,0.0,2173,1232,0.2358614275318702,19,0.001
Completed,0.91,0,0.0,1,3205,0.001,1,0.25
Completed,0.91,0,0.0,1,649,0.001,1,0.05
Completed,0.91,0,0.0,3975,1723,0.999,32,0.05
Completed,0.91,1,0.0,3508,477,0.3422383444201465,1,0.005
Completed,0.91,1,0.0,3491,466,0.2173372521310781,1,0.025
Completed,0.91,0,0.0,1,1936,0.001,1,0.1
Completed,0.91,1,0.0,5000,374,0.999,28,0.001
Completed,0.91,1,0.0,1,472,0.001,50,0.005
Completed,0.91,0,0.0,827,5000,0.8583031926457532,1,0.001
Completed,0.91,0,0.0,1856,2303,0.001,12,0.01
Completed,0.91,0,0.0,2843,3647,0.001,8,0.01
Completed,0.91,0,0.0,1214,5000,0.001,1,0.001
Completed,0.91,0,0.0,2790,5000,0.001,11,0.025
Completed,0.91,0,0.0,4723,3672,0.001,4,0.01
Completed,0.91,0,0.0,3597,3107,0.001,1,0.01
Completed,0.91,0,0.0,989,5000,0.3882136537460854,14,0.025
Completed,0.91,0,0.0,351,5000,0.3646885723634457,18,0.1
Completed,0.91,2,0.958801,1788,256,0.2627229020395702,1,0.005
Completed,0.91,0,0.0,1406,5000,0.001,1,0.001
Completed,0.91,0,0.0,3937,761,0.999,50,0.25
Completed,0.91,0,0.0,238,5000,0.5207987309182464,14,0.025
Completed,0.91,0,0.0,3191,4098,0.001,1,0.01
Completed,0.91,0,0.0,1799,5000,0.001,14,0.001
Completed,0.91,0,0.0,4794,4977,0.001,20,0.25
Completed,0.91,0,0.0,93,5000,0.2952245382558428,26,0.001
Completed,0.91,0,0.0,4302,1567,0.001,8,0.025
Completed,0.91,0,0.0,4629,3200,0.3313589870333687,2,0.01
Completed,0.91,0,0.0,4150,4271,0.999,18,0.005
Completed,0.91,0,0.0,4756,4493,0.001,11,0.025
Completed,0.91,0,0.0,65,4840,0.001,24,0.001
Completed,0.91,0,0.0,4074,5000,0.1357161297041725,1,0.1
Completed,0.91,0,0.0,244,2814,0.999,39,0.025
Completed,0.91,0,0.0,1,5000,0.999,1,0.001
Completed,0.91,0,0.0,1,4261,0.001,1,0.25
Completed,0.91,0,0.0,4932,4546,0.999,20,0.1
Completed,0.91,0,0.0,5000,5000,0.999,50,0.005
Completed,0.91,0,0.0,4369,4128,0.001,29,0.05
Completed,0.91,0,0.0,4650,4063,0.999,47,0.005
Completed,0.91,0,0.0,1,4371,0.001,1,0.001
Completed,0.91,1,0.0,1,399,0.001,17,0.005
Completed,0.91,0,0.0,88,2215,0.999,49,0.005
Completed,0.91,0,0.0,4529,2604,0.9775430923545332,1,0.01
Completed,0.91,0,0.0,1182,4977,0.6144462020205601,9,0.025
Completed,0.91,0,0.0,1,5000,0.999,1,0.01
Completed,0.91,0,0.0,1146,5000,0.1059598301350731,20,0.001
Completed,0.91,0,0.0,1416,1732,0.001,8,0.01
